onset	duration	trial_type
6.5	2.000691913	ah
31	2.063104229	controlYES
53.5	1.876335516	controlNO
82	1.373747655	controlNO
105.5	1.844451955	ah
131	1.406926208	ah
156.5	1.407173952	controlYES
179	1.250731906	controlNO
203.5	1.563006548	controlYES
227	1.750644842	ah
250.5	1.031921784	controlNO
274	3.751457441	controlYES
299.5	1.969443638	controlNO
327	2.96934808	controlYES
353.5	5.594546806	controlNO
382	2.188731906	controlNO
410.5	3.219017873	controlYES
440	2.095054327	controlNO
461.5	5.594082817	controlYES
486	2.500694036	controlYES
